http://terminology.hl7.org/CodeSystem/v2-0550	BLOOD	Blood	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BMAR	Bone marrow	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BON	Bone	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BOWEL	Bowel	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BOWLA	Bowel, Large	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BOWSM	Bowel, Small	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BPH	Basophils	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BRA	Brachial	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BRAIN	Brain	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BRO	Bronchial	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BROCH	Bronchiole/Bronchiolar	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BRONC	Bronchus/Bronchial	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BROW	Eyebrow	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BRST	Breast	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BRSTFL	Breast fluid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BRTGF	Bartholin Gland Fluid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BRV	Broviac	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BUCCA	Buccal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BURSA	Bursa	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BURSF	Bursa Fluid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	BUTT	Buttocks	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CALF	Calf	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CANAL	Canal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CANLI	Canaliculis	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CANTH	Canthus	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CARO	Carotid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CARP	Carpal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CAVIT	Cavity	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CBLD	Blood, Cord	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CDM	Cardiac Muscle	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CDUCT	Common Duct	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CECUM	Cecum/Cecal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CERVUT	Cervix/Uterus	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CHE	Cavity, Chest	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CHEEK	Cheek	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CHES	Chest	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CHEST	Chest Tube	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CHIN	Chin	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CIRCU	Circumcision Site	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CLAVI	Clavicle/Clavicular	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CLIT	Clitoris	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CLITO	Clitoral	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CNL	Cannula	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	COCCG	Coccygeal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	COCCY	Coccyx	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	COLON	Colon	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	COLOS	Colostomy	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CONJ	Conjunctiva	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	COR	Cord	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CORAL	Coral	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CORD	Cord Blood	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CORN	Cornea	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	COS	Colostomy Stoma	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CRANE	Cranium, ethmoid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CRANF	Cranium, frontal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CRANO	Cranium, occipital	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CRANP	Cranium, parietal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CRANS	Cranium, sphenoid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CRANT	Cranium, temporal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CSF	Cerebral Spinal Fluid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CUBIT	Cubitus	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CUFF	Cuff	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CULD	Cul De Sac	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CULDO	Culdocentesis	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	CVX	Cervix	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	DELT	Deltoid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	DEN	Dental Gingiva	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	DENTA	Dental	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	DIAF	Dialysis Fluid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	DIGIT	Digit	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	DISC	Disc	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	DORS	Dorsum/Dorsal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	DPH	Diaphragm	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	DUFL	Duodenal Fluid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	DUODE	Duodenum/Duodenal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	DUR	Dura	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	EAR	Ear	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	EARBI	Ear bone, incus	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	EARBM	Ear bone, malleus	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	EARBS	Ear bone,stapes	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	EARLO	Ear Lobe	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	EC	Endocervical	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ELBOW	Elbow	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ELBOWJ	Elbow Joint	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ENDC	Endocardium	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ENDM	Endometrium	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	EOLPH	endolpthamitis	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	EOS	Eosinophils	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	EPD	Epididymis	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	EPICA	Epicardial	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	EPICM	Epicardium	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	EPIDU	Epidural	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	EPIGL	Epiglottis	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ESO	Esophagus	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ESOPG	Esophageal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ET	Endotracheal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ETHMO	Ethmoid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	EUR	Endourethral	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	EYE	Eye	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	EYELI	Eyelid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FACE	Face	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FALLT	Fallopian Tube	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FBINC	Facial bone, inferior nasal concha	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FBLAC	Facial bone, lacrimal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FBMAX	Facial bone, maxilla	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FBNAS	Facial bone, nasal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FBPAL	Facial bone, palatine	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FBVOM	Facial bone, vomer	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FBZYG	Facial bone, zygomatic	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FEMOR	Femoral	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FEMUR	Femur	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FET	Fetus	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FIBU	Fibula	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FING	Finger	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FINGN	Finger Nail	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FMH	Femoral Head	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FOL	Follicle	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FOOT	Foot	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FOREA	Forearm	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FOREH	Forehead	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FORES	Foreskin	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	FOURC	Fourchette	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	GB	Gall Bladder	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	GEN	Genital	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	GENC	Genital Cervix	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	GENL	Genital Lochia	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	GL	Genital Lesion	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	GLAND	Gland	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	GLANS	Glans	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	GLUT	Gluteus	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	GLUTE	Gluteal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	GLUTM	Gluteus Medius	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	GROIN	Groin	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	GUM	Gum	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	GVU	Genital - Vulva	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	HAL	Hallux	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	HAND	Hand	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	HAR	Hair	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	HART	Heart	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	HEAD	Head	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	HEEL	Heel	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	HEM	Hemorrhoid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	HIP	Hip	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	HIPJ	Hip Joint	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	HUMER	Humerus	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	HV	Heart Valve	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	HVB	Heart Valve, Bicuspid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	HVT	Heart Valve, Tricuspid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	HYMEN	Hymen	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ICX	Intracervical	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ILC	Ileal Conduit	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ILCON	Ilical Conduit	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ILCR	Iliac Crest	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ILE	Ileal Loop	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ILEOS	Ileostomy	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ILEUM	Ileum	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ILIAC	Iliac	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	INASA	Intranasal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	INGUI	Inguinal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	INSTL	Intestine, Large	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	INSTS	Intestine, Small	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	INT	Intestine	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	INTRO	Introitus	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	INTRU	Intrauterine	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ISCHI	Ischium	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	ISH	Loop, Ishial	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	JAW	Jaw	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	JUGE	Jugular, External	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	JUGI	Jugular, Internal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	KIDN	Kidney	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	KNEE	Knee	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	KNEEF	Knee Fluid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	KNEEJ	Knee Joint	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LABIA	Labia	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LABMA	Labia Majora	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LABMI	Labia Minora	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LACRI	Lacrimal	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LAM	Lamella	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LARYN	Larynx	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LEG	Leg	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LENS	Lens	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LING	Lingual	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LINGU	Lingula	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LIP	Lip	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LIVER	Liver	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LMN	Lumen	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LN	Lymph Node	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LNG	Lymph Node, Groin	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LOBE	Lobe	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LOCH	Lochia	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LUMBA	Lumbar	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LUNG	Lung	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	LYM	Lymphocytes	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	MAC	Macrophages	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	MALLE	Malleolus	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	MANDI	Mandible/Mandibular	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	MAR	Marrow	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
http://terminology.hl7.org/CodeSystem/v2-0550	MAST	Mastoid	\N	638b91cc-8b70-4c2e-961c-2dbf09e1f880	\N
